index,longitude,latitude,section,route,distance_miles,distance_kilometers,avg_time_to_complete
2121,-3.5946484,56.0194973,6,Linlithgow to South Queensferry,14,22.4,3
2122,-3.5945733,56.0193758,6,Linlithgow to South Queensferry,14,22.4,3
2123,-3.5944579,56.0192784,6,Linlithgow to South Queensferry,14,22.4,3
2124,-3.5942299,56.0191045,6,Linlithgow to South Queensferry,14,22.4,3
2125,-3.5941683,56.0189696,6,Linlithgow to South Queensferry,14,22.4,3
2126,-3.5934586,56.0188847,6,Linlithgow to South Queensferry,14,22.4,3
2127,-3.5926899,56.0187684,6,Linlithgow to South Queensferry,14,22.4,3
2128,-3.5925252,56.0187228,6,Linlithgow to South Queensferry,14,22.4,3
2129,-3.5922892,56.0185549,6,Linlithgow to South Queensferry,14,22.4,3
2130,-3.5914905,56.0183565,6,Linlithgow to South Queensferry,14,22.4,3
2131,-3.5912871,56.0183004,6,Linlithgow to South Queensferry,14,22.4,3
2132,-3.5906331,56.0182368,6,Linlithgow to South Queensferry,14,22.4,3
2133,-3.5895585,56.0183135,6,Linlithgow to South Queensferry,14,22.4,3
2134,-3.5891527,56.0183067,6,Linlithgow to South Queensferry,14,22.4,3
2135,-3.5875573,56.0179756,6,Linlithgow to South Queensferry,14,22.4,3
2136,-3.5869927,56.0179234,6,Linlithgow to South Queensferry,14,22.4,3
2137,-3.5861127,56.0178496,6,Linlithgow to South Queensferry,14,22.4,3
2138,-3.5859327,56.0178741,6,Linlithgow to South Queensferry,14,22.4,3
2139,-3.5852285,56.0179599,6,Linlithgow to South Queensferry,14,22.4,3
2140,-3.5851978,56.0179396,6,Linlithgow to South Queensferry,14,22.4,3
2141,-3.5849483,56.0179824,6,Linlithgow to South Queensferry,14,22.4,3
2142,-3.5846024,56.0180073,6,Linlithgow to South Queensferry,14,22.4,3
2143,-3.5842416,56.0180377,6,Linlithgow to South Queensferry,14,22.4,3
2144,-3.5839649,56.0180791,6,Linlithgow to South Queensferry,14,22.4,3
2145,-3.583708,56.0181592,6,Linlithgow to South Queensferry,14,22.4,3
2146,-3.5833719,56.0182697,6,Linlithgow to South Queensferry,14,22.4,3
2147,-3.5831199,56.0183857,6,Linlithgow to South Queensferry,14,22.4,3
2148,-3.5827938,56.01851,6,Linlithgow to South Queensferry,14,22.4,3
2149,-3.5824281,56.0186066,6,Linlithgow to South Queensferry,14,22.4,3
2150,-3.582181,56.0186425,6,Linlithgow to South Queensferry,14,22.4,3
2151,-3.5819389,56.0186481,6,Linlithgow to South Queensferry,14,22.4,3
2152,-3.5809753,56.0185376,6,Linlithgow to South Queensferry,14,22.4,3
2153,-3.5805454,56.0184906,6,Linlithgow to South Queensferry,14,22.4,3
2154,-3.5802736,56.0184658,6,Linlithgow to South Queensferry,14,22.4,3
2155,-3.5796065,56.0183857,6,Linlithgow to South Queensferry,14,22.4,3
2156,-3.5793792,56.0183553,6,Linlithgow to South Queensferry,14,22.4,3
2157,-3.5792853,56.0183277,6,Linlithgow to South Queensferry,14,22.4,3
2158,-3.5791173,56.0182614,6,Linlithgow to South Queensferry,14,22.4,3
2159,-3.5789739,56.0181675,6,Linlithgow to South Queensferry,14,22.4,3
2160,-3.5788744,56.0181,6,Linlithgow to South Queensferry,14,22.4,3
2161,-3.5787881,56.0180678,6,Linlithgow to South Queensferry,14,22.4,3
2162,-3.5779351,56.017888,6,Linlithgow to South Queensferry,14,22.4,3
2163,-3.5777252,56.0178385,6,Linlithgow to South Queensferry,14,22.4,3
2164,-3.5772356,56.0177269,6,Linlithgow to South Queensferry,14,22.4,3
2165,-3.5768816,56.017651,6,Linlithgow to South Queensferry,14,22.4,3
2166,-3.5758805,56.0174312,6,Linlithgow to South Queensferry,14,22.4,3
2167,-3.575616,56.0173932,6,Linlithgow to South Queensferry,14,22.4,3
2168,-3.5754193,56.0173772,6,Linlithgow to South Queensferry,14,22.4,3
2169,-3.5751785,56.0173512,6,Linlithgow to South Queensferry,14,22.4,3
2170,-3.5750541,56.0173205,6,Linlithgow to South Queensferry,14,22.4,3
2171,-3.5746517,56.0172081,6,Linlithgow to South Queensferry,14,22.4,3
2172,-3.5743151,56.0171099,6,Linlithgow to South Queensferry,14,22.4,3
2173,-3.574092,56.0170343,6,Linlithgow to South Queensferry,14,22.4,3
2174,-3.5738981,56.0169893,6,Linlithgow to South Queensferry,14,22.4,3
2175,-3.5735725,56.01693,6,Linlithgow to South Queensferry,14,22.4,3
2176,-3.5732579,56.0168911,6,Linlithgow to South Queensferry,14,22.4,3
2177,-3.5729652,56.016838,6,Linlithgow to South Queensferry,14,22.4,3
2178,-3.5727494,56.0167603,6,Linlithgow to South Queensferry,14,22.4,3
2179,-3.5725198,56.0166891,6,Linlithgow to South Queensferry,14,22.4,3
2180,-3.5722279,56.0166138,6,Linlithgow to South Queensferry,14,22.4,3
2181,-3.5721044,56.0165657,6,Linlithgow to South Queensferry,14,22.4,3
2182,-3.5720905,56.0165406,6,Linlithgow to South Queensferry,14,22.4,3
2183,-3.5720512,56.0163868,6,Linlithgow to South Queensferry,14,22.4,3
2184,-3.5720047,56.0162677,6,Linlithgow to South Queensferry,14,22.4,3
2185,-3.5721623,56.0158138,6,Linlithgow to South Queensferry,14,22.4,3
2186,-3.571758,56.0158655,6,Linlithgow to South Queensferry,14,22.4,3
2187,-3.5707457,56.0158264,6,Linlithgow to South Queensferry,14,22.4,3
2188,-3.5705901,56.0158294,6,Linlithgow to South Queensferry,14,22.4,3
2189,-3.5706009,56.0162072,6,Linlithgow to South Queensferry,14,22.4,3
2190,-3.5705579,56.0162641,6,Linlithgow to South Queensferry,14,22.4,3
2191,-3.5693013,56.0158331,6,Linlithgow to South Queensferry,14,22.4,3
2192,-3.5692209,56.0157342,6,Linlithgow to South Queensferry,14,22.4,3
2193,-3.5690063,56.0150835,6,Linlithgow to South Queensferry,14,22.4,3
2194,-3.5687702,56.0147296,6,Linlithgow to South Queensferry,14,22.4,3
2195,-3.5687381,56.0146067,6,Linlithgow to South Queensferry,14,22.4,3
2196,-3.5687595,56.0144898,6,Linlithgow to South Queensferry,14,22.4,3
2197,-3.568722,56.0144148,6,Linlithgow to South Queensferry,14,22.4,3
2198,-3.5685181,56.0143308,6,Linlithgow to South Queensferry,14,22.4,3
2199,-3.568443,56.0142499,6,Linlithgow to South Queensferry,14,22.4,3
2200,-3.5682767,56.0141869,6,Linlithgow to South Queensferry,14,22.4,3
2201,-3.5682392,56.0140879,6,Linlithgow to South Queensferry,14,22.4,3
2202,-3.568207,56.013977,6,Linlithgow to South Queensferry,14,22.4,3
2203,-3.5680729,56.0137611,6,Linlithgow to South Queensferry,14,22.4,3
2204,-3.5678733,56.0135339,6,Linlithgow to South Queensferry,14,22.4,3
2205,-3.5676615,56.0133753,6,Linlithgow to South Queensferry,14,22.4,3
2206,-3.5668944,56.0128171,6,Linlithgow to South Queensferry,14,22.4,3
2207,-3.566846,56.01274,6,Linlithgow to South Queensferry,14,22.4,3
2208,-3.5668404,56.0126484,6,Linlithgow to South Queensferry,14,22.4,3
2209,-3.5668952,56.0125591,6,Linlithgow to South Queensferry,14,22.4,3
2210,-3.5667559,56.0124672,6,Linlithgow to South Queensferry,14,22.4,3
2211,-3.5661256,56.0122288,6,Linlithgow to South Queensferry,14,22.4,3
2212,-3.5656669,56.0120879,6,Linlithgow to South Queensferry,14,22.4,3
