index,longitude,latitude,section,route,distance_miles,distance_kilometers,avg_time_to_complete
4215,-2.9524446,55.9726272,9,Prestonpans to North Berwick,16.5,26.4,3
4216,-2.9520177,55.9726794,9,Prestonpans to North Berwick,16.5,26.4,3
4217,-2.9516716,55.9727629,9,Prestonpans to North Berwick,16.5,26.4,3
4218,-2.9510736,55.9729258,9,Prestonpans to North Berwick,16.5,26.4,3
4219,-2.9505484,55.9730519,9,Prestonpans to North Berwick,16.5,26.4,3
4220,-2.9500385,55.9730812,9,Prestonpans to North Berwick,16.5,26.4,3
4221,-2.9497657,55.9730766,9,Prestonpans to North Berwick,16.5,26.4,3
4222,-2.9495226,55.9730488,9,Prestonpans to North Berwick,16.5,26.4,3
4223,-2.9491688,55.9729893,9,Prestonpans to North Berwick,16.5,26.4,3
4224,-2.9470556,55.9727243,9,Prestonpans to North Berwick,16.5,26.4,3
4225,-2.9463485,55.9726564,9,Prestonpans to North Berwick,16.5,26.4,3
4226,-2.9452131,55.9725665,9,Prestonpans to North Berwick,16.5,26.4,3
4227,-2.9431333,55.9724594,9,Prestonpans to North Berwick,16.5,26.4,3
4228,-2.9418708,55.9724348,9,Prestonpans to North Berwick,16.5,26.4,3
4229,-2.9411355,55.9724328,9,Prestonpans to North Berwick,16.5,26.4,3
4230,-2.9410238,55.9724299,9,Prestonpans to North Berwick,16.5,26.4,3
4231,-2.9407368,55.9721018,9,Prestonpans to North Berwick,16.5,26.4,3
4232,-2.9389672,55.9720383,9,Prestonpans to North Berwick,16.5,26.4,3
4233,-2.9384088,55.9720295,9,Prestonpans to North Berwick,16.5,26.4,3
4234,-2.9335773,55.9723764,9,Prestonpans to North Berwick,16.5,26.4,3
4235,-2.9323919,55.9724379,9,Prestonpans to North Berwick,16.5,26.4,3
4236,-2.9298777,55.972525,9,Prestonpans to North Berwick,16.5,26.4,3
4237,-2.9280204,55.9726164,9,Prestonpans to North Berwick,16.5,26.4,3
4238,-2.9269931,55.9726853,9,Prestonpans to North Berwick,16.5,26.4,3
4239,-2.9248105,55.9727969,9,Prestonpans to North Berwick,16.5,26.4,3
4240,-2.9247853,55.9727318,9,Prestonpans to North Berwick,16.5,26.4,3
4241,-2.9233358,55.9727853,9,Prestonpans to North Berwick,16.5,26.4,3
4242,-2.9231138,55.9727978,9,Prestonpans to North Berwick,16.5,26.4,3
4243,-2.9227847,55.9728257,9,Prestonpans to North Berwick,16.5,26.4,3
4244,-2.9224731,55.9728775,9,Prestonpans to North Berwick,16.5,26.4,3
4245,-2.9209367,55.9732742,9,Prestonpans to North Berwick,16.5,26.4,3
4246,-2.9206003,55.9733475,9,Prestonpans to North Berwick,16.5,26.4,3
4247,-2.9192496,55.9735911,9,Prestonpans to North Berwick,16.5,26.4,3
4248,-2.9179863,55.973825,9,Prestonpans to North Berwick,16.5,26.4,3
4249,-2.9171239,55.9740048,9,Prestonpans to North Berwick,16.5,26.4,3
4250,-2.9167229,55.9740712,9,Prestonpans to North Berwick,16.5,26.4,3
4251,-2.9160139,55.9741722,9,Prestonpans to North Berwick,16.5,26.4,3
4252,-2.9149094,55.9742515,9,Prestonpans to North Berwick,16.5,26.4,3
4253,-2.9143787,55.9742994,9,Prestonpans to North Berwick,16.5,26.4,3
4254,-2.9141905,55.9743373,9,Prestonpans to North Berwick,16.5,26.4,3
4255,-2.914072,55.9743787,9,Prestonpans to North Berwick,16.5,26.4,3
4256,-2.9138905,55.9744378,9,Prestonpans to North Berwick,16.5,26.4,3
4257,-2.9136825,55.9745425,9,Prestonpans to North Berwick,16.5,26.4,3
4258,-2.9133098,55.9747673,9,Prestonpans to North Berwick,16.5,26.4,3
4259,-2.9126674,55.9752538,9,Prestonpans to North Berwick,16.5,26.4,3
4260,-2.912516,55.9753984,9,Prestonpans to North Berwick,16.5,26.4,3
4261,-2.9121884,55.9757904,9,Prestonpans to North Berwick,16.5,26.4,3
4262,-2.9120165,55.9759369,9,Prestonpans to North Berwick,16.5,26.4,3
4263,-2.9117693,55.9761007,9,Prestonpans to North Berwick,16.5,26.4,3
4264,-2.910983,55.976576,9,Prestonpans to North Berwick,16.5,26.4,3
4265,-2.91042,55.9768595,9,Prestonpans to North Berwick,16.5,26.4,3
4266,-2.9093234,55.9773365,9,Prestonpans to North Berwick,16.5,26.4,3
4267,-2.9090576,55.9774307,9,Prestonpans to North Berwick,16.5,26.4,3
4268,-2.9086242,55.9775669,9,Prestonpans to North Berwick,16.5,26.4,3
4269,-2.9083567,55.9776799,9,Prestonpans to North Berwick,16.5,26.4,3
4270,-2.9081057,55.9778439,9,Prestonpans to North Berwick,16.5,26.4,3
4271,-2.9079458,55.9779823,9,Prestonpans to North Berwick,16.5,26.4,3
4272,-2.9078395,55.9781145,9,Prestonpans to North Berwick,16.5,26.4,3
4273,-2.907666,55.9784234,9,Prestonpans to North Berwick,16.5,26.4,3
4274,-2.9075498,55.9785613,9,Prestonpans to North Berwick,16.5,26.4,3
4275,-2.9072935,55.9787255,9,Prestonpans to North Berwick,16.5,26.4,3
4276,-2.9063977,55.9792228,9,Prestonpans to North Berwick,16.5,26.4,3
4277,-2.9061902,55.9793059,9,Prestonpans to North Berwick,16.5,26.4,3
4278,-2.9058083,55.9793903,9,Prestonpans to North Berwick,16.5,26.4,3
4279,-2.9054523,55.9794536,9,Prestonpans to North Berwick,16.5,26.4,3
4280,-2.905049,55.9794966,9,Prestonpans to North Berwick,16.5,26.4,3
4281,-2.9047227,55.979528,9,Prestonpans to North Berwick,16.5,26.4,3
4282,-2.9042334,55.9795499,9,Prestonpans to North Berwick,16.5,26.4,3
4283,-2.9037483,55.9795571,9,Prestonpans to North Berwick,16.5,26.4,3
4284,-2.9034931,55.9795789,9,Prestonpans to North Berwick,16.5,26.4,3
4285,-2.9032589,55.9796353,9,Prestonpans to North Berwick,16.5,26.4,3
4286,-2.9030403,55.9797055,9,Prestonpans to North Berwick,16.5,26.4,3
4287,-2.9028943,55.9797712,9,Prestonpans to North Berwick,16.5,26.4,3
4288,-2.9027391,55.9798498,9,Prestonpans to North Berwick,16.5,26.4,3
4289,-2.9025976,55.9799497,9,Prestonpans to North Berwick,16.5,26.4,3
4290,-2.9022965,55.9801933,9,Prestonpans to North Berwick,16.5,26.4,3
4291,-2.9021156,55.9803659,9,Prestonpans to North Berwick,16.5,26.4,3
4292,-2.9019601,55.9804893,9,Prestonpans to North Berwick,16.5,26.4,3
4293,-2.901699,55.9806284,9,Prestonpans to North Berwick,16.5,26.4,3
4294,-2.9012213,55.9808056,9,Prestonpans to North Berwick,16.5,26.4,3
4295,-2.9006972,55.9810202,9,Prestonpans to North Berwick,16.5,26.4,3
4296,-2.9002342,55.9812246,9,Prestonpans to North Berwick,16.5,26.4,3
4297,-2.8999377,55.9813767,9,Prestonpans to North Berwick,16.5,26.4,3
4298,-2.899758,55.9815001,9,Prestonpans to North Berwick,16.5,26.4,3
4299,-2.8995507,55.981655,9,Prestonpans to North Berwick,16.5,26.4,3
4300,-2.8992788,55.9818905,9,Prestonpans to North Berwick,16.5,26.4,3
4301,-2.8990405,55.9820716,9,Prestonpans to North Berwick,16.5,26.4,3
4302,-2.8988295,55.9821928,9,Prestonpans to North Berwick,16.5,26.4,3
4303,-2.8984092,55.9823916,9,Prestonpans to North Berwick,16.5,26.4,3
4304,-2.89782,55.9826789,9,Prestonpans to North Berwick,16.5,26.4,3
4305,-2.8973155,55.9829907,9,Prestonpans to North Berwick,16.5,26.4,3
4306,-2.8971103,55.9831586,9,Prestonpans to North Berwick,16.5,26.4,3
4307,-2.8968746,55.9834112,9,Prestonpans to North Berwick,16.5,26.4,3
4308,-2.8967945,55.9835498,9,Prestonpans to North Berwick,16.5,26.4,3
4309,-2.8966495,55.983869,9,Prestonpans to North Berwick,16.5,26.4,3
4310,-2.8963183,55.9854207,9,Prestonpans to North Berwick,16.5,26.4,3
4311,-2.8964384,55.9866311,9,Prestonpans to North Berwick,16.5,26.4,3
4312,-2.8966068,55.988247,9,Prestonpans to North Berwick,16.5,26.4,3
