index,longitude,latitude,section,route,distance_miles,distance_kilometers,avg_time_to_complete
831,-4.2104885,55.9748293,3,Strathblane to Kilsyth,13,20.8,2.5
832,-4.2093474,55.9739945,3,Strathblane to Kilsyth,13,20.8,2.5
833,-4.2085319,55.9736067,3,Strathblane to Kilsyth,13,20.8,2.5
834,-4.2071368,55.9730791,3,Strathblane to Kilsyth,13,20.8,2.5
835,-4.2057628,55.9727776,3,Strathblane to Kilsyth,13,20.8,2.5
836,-4.2040123,55.9724446,3,Strathblane to Kilsyth,13,20.8,2.5
837,-4.2025708,55.9720914,3,Strathblane to Kilsyth,13,20.8,2.5
838,-4.2014021,55.9718165,3,Strathblane to Kilsyth,13,20.8,2.5
839,-4.2004421,55.9719194,3,Strathblane to Kilsyth,13,20.8,2.5
840,-4.2003024,55.9718855,3,Strathblane to Kilsyth,13,20.8,2.5
841,-4.2001764,55.9717609,3,Strathblane to Kilsyth,13,20.8,2.5
842,-4.2001288,55.971638,3,Strathblane to Kilsyth,13,20.8,2.5
843,-4.1996625,55.9711816,3,Strathblane to Kilsyth,13,20.8,2.5
844,-4.1992915,55.9708893,3,Strathblane to Kilsyth,13,20.8,2.5
845,-4.1989948,55.9706475,3,Strathblane to Kilsyth,13,20.8,2.5
846,-4.198617,55.9703998,3,Strathblane to Kilsyth,13,20.8,2.5
847,-4.1983212,55.9701746,3,Strathblane to Kilsyth,13,20.8,2.5
848,-4.1976117,55.9697298,3,Strathblane to Kilsyth,13,20.8,2.5
849,-4.1968927,55.9693362,3,Strathblane to Kilsyth,13,20.8,2.5
850,-4.1965034,55.9691326,3,Strathblane to Kilsyth,13,20.8,2.5
851,-4.1962109,55.9690095,3,Strathblane to Kilsyth,13,20.8,2.5
852,-4.195932,55.968878,3,Strathblane to Kilsyth,13,20.8,2.5
853,-4.1953651,55.9686472,3,Strathblane to Kilsyth,13,20.8,2.5
854,-4.1946403,55.9683732,3,Strathblane to Kilsyth,13,20.8,2.5
855,-4.1937646,55.9680274,3,Strathblane to Kilsyth,13,20.8,2.5
856,-4.1926303,55.9675479,3,Strathblane to Kilsyth,13,20.8,2.5
857,-4.1921003,55.9673363,3,Strathblane to Kilsyth,13,20.8,2.5
858,-4.1917633,55.9672064,3,Strathblane to Kilsyth,13,20.8,2.5
859,-4.1911889,55.9670115,3,Strathblane to Kilsyth,13,20.8,2.5
860,-4.1907733,55.9668882,3,Strathblane to Kilsyth,13,20.8,2.5
