index,longitude,latitude,section,route,distance_miles,distance_kilometers,avg_time_to_complete
1132,-3.967895,55.9860947,4,Kilsyth to Falkirk,13,20.8,2.5
1133,-3.9674396,55.9862166,4,Kilsyth to Falkirk,13,20.8,2.5
1134,-3.9669072,55.9862753,4,Kilsyth to Falkirk,13,20.8,2.5
1135,-3.965428,55.9863895,4,Kilsyth to Falkirk,13,20.8,2.5
1136,-3.9646194,55.9864263,4,Kilsyth to Falkirk,13,20.8,2.5
1137,-3.964179,55.9864184,4,Kilsyth to Falkirk,13,20.8,2.5
1138,-3.9636569,55.9863322,4,Kilsyth to Falkirk,13,20.8,2.5
1139,-3.9634372,55.9863323,4,Kilsyth to Falkirk,13,20.8,2.5
1140,-3.9633438,55.9864063,4,Kilsyth to Falkirk,13,20.8,2.5
1141,-3.9632676,55.9864415,4,Kilsyth to Falkirk,13,20.8,2.5
1142,-3.9631299,55.9864593,4,Kilsyth to Falkirk,13,20.8,2.5
1143,-3.9629116,55.9864224,4,Kilsyth to Falkirk,13,20.8,2.5
1144,-3.9627106,55.9863548,4,Kilsyth to Falkirk,13,20.8,2.5
1145,-3.9613538,55.9863506,4,Kilsyth to Falkirk,13,20.8,2.5
1146,-3.9592743,55.9863217,4,Kilsyth to Falkirk,13,20.8,2.5
1147,-3.9590024,55.9862961,4,Kilsyth to Falkirk,13,20.8,2.5
1148,-3.958734,55.986243,4,Kilsyth to Falkirk,13,20.8,2.5
1149,-3.9583074,55.9861226,4,Kilsyth to Falkirk,13,20.8,2.5
1150,-3.9577187,55.985826,4,Kilsyth to Falkirk,13,20.8,2.5
1151,-3.9572195,55.9853298,4,Kilsyth to Falkirk,13,20.8,2.5
1152,-3.9565364,55.9848948,4,Kilsyth to Falkirk,13,20.8,2.5
1153,-3.9550142,55.9842118,4,Kilsyth to Falkirk,13,20.8,2.5
1154,-3.9540739,55.9840127,4,Kilsyth to Falkirk,13,20.8,2.5
1155,-3.9534261,55.9839373,4,Kilsyth to Falkirk,13,20.8,2.5
1156,-3.9523442,55.9838411,4,Kilsyth to Falkirk,13,20.8,2.5
1157,-3.9502156,55.9835235,4,Kilsyth to Falkirk,13,20.8,2.5
1158,-3.9497237,55.9835049,4,Kilsyth to Falkirk,13,20.8,2.5
1159,-3.9492581,55.9835568,4,Kilsyth to Falkirk,13,20.8,2.5
1160,-3.948817,55.9836309,4,Kilsyth to Falkirk,13,20.8,2.5
1161,-3.9484184,55.9837307,4,Kilsyth to Falkirk,13,20.8,2.5
1162,-3.9476363,55.9839896,4,Kilsyth to Falkirk,13,20.8,2.5
1163,-3.9470898,55.9841342,4,Kilsyth to Falkirk,13,20.8,2.5
1164,-3.9462073,55.9842778,4,Kilsyth to Falkirk,13,20.8,2.5
1165,-3.9447094,55.9847531,4,Kilsyth to Falkirk,13,20.8,2.5
1166,-3.9444993,55.9848326,4,Kilsyth to Falkirk,13,20.8,2.5
1167,-3.9443004,55.9848906,4,Kilsyth to Falkirk,13,20.8,2.5
1168,-3.9441284,55.9848783,4,Kilsyth to Falkirk,13,20.8,2.5
1169,-3.9434472,55.985081,4,Kilsyth to Falkirk,13,20.8,2.5
1170,-3.9433372,55.9852488,4,Kilsyth to Falkirk,13,20.8,2.5
1171,-3.9423523,55.9855529,4,Kilsyth to Falkirk,13,20.8,2.5
1172,-3.94217,55.9856349,4,Kilsyth to Falkirk,13,20.8,2.5
1173,-3.9419817,55.9856876,4,Kilsyth to Falkirk,13,20.8,2.5
1174,-3.9417119,55.9857548,4,Kilsyth to Falkirk,13,20.8,2.5
1175,-3.941415,55.9858413,4,Kilsyth to Falkirk,13,20.8,2.5
1176,-3.9400582,55.9862119,4,Kilsyth to Falkirk,13,20.8,2.5
1177,-3.939709,55.9862731,4,Kilsyth to Falkirk,13,20.8,2.5
1178,-3.9389984,55.9862884,4,Kilsyth to Falkirk,13,20.8,2.5
1179,-3.937271,55.9863834,4,Kilsyth to Falkirk,13,20.8,2.5
1180,-3.934103,55.9865809,4,Kilsyth to Falkirk,13,20.8,2.5
1181,-3.9331294,55.9866442,4,Kilsyth to Falkirk,13,20.8,2.5
1182,-3.9314079,55.9868247,4,Kilsyth to Falkirk,13,20.8,2.5
1183,-3.9305735,55.9868748,4,Kilsyth to Falkirk,13,20.8,2.5
1184,-3.92969,55.9869238,4,Kilsyth to Falkirk,13,20.8,2.5
1185,-3.9282893,55.9870493,4,Kilsyth to Falkirk,13,20.8,2.5
1186,-3.9250762,55.9874494,4,Kilsyth to Falkirk,13,20.8,2.5
1187,-3.9234433,55.9876861,4,Kilsyth to Falkirk,13,20.8,2.5
1188,-3.9205196,55.9879994,4,Kilsyth to Falkirk,13,20.8,2.5
1189,-3.9188423,55.9882544,4,Kilsyth to Falkirk,13,20.8,2.5
1190,-3.9180867,55.9884291,4,Kilsyth to Falkirk,13,20.8,2.5
1191,-3.9164703,55.9889861,4,Kilsyth to Falkirk,13,20.8,2.5
1192,-3.9160511,55.989133699999996,4,Kilsyth to Falkirk,13,20.8,2.5
1193,-3.9156741,55.9892185,4,Kilsyth to Falkirk,13,20.8,2.5
1194,-3.9152525,55.9893043,4,Kilsyth to Falkirk,13,20.8,2.5
1195,-3.9147047,55.9894487,4,Kilsyth to Falkirk,13,20.8,2.5
1196,-3.9123851,55.9897464,4,Kilsyth to Falkirk,13,20.8,2.5
1197,-3.9113529,55.9899516,4,Kilsyth to Falkirk,13,20.8,2.5
1198,-3.9102196,55.9902365,4,Kilsyth to Falkirk,13,20.8,2.5
1199,-3.9092824,55.9906224,4,Kilsyth to Falkirk,13,20.8,2.5
1200,-3.9071519,55.99177,4,Kilsyth to Falkirk,13,20.8,2.5
1201,-3.9060082,55.9922427,4,Kilsyth to Falkirk,13,20.8,2.5
1202,-3.9051027,55.9924601,4,Kilsyth to Falkirk,13,20.8,2.5
1203,-3.903547,55.9927241,4,Kilsyth to Falkirk,13,20.8,2.5
1204,-3.9019592,55.9929642,4,Kilsyth to Falkirk,13,20.8,2.5
1205,-3.9008004,55.9932042,4,Kilsyth to Falkirk,13,20.8,2.5
1206,-3.8993735,55.9937022,4,Kilsyth to Falkirk,13,20.8,2.5
1207,-3.8980925,55.9942273,4,Kilsyth to Falkirk,13,20.8,2.5
1208,-3.8978039,55.9943424,4,Kilsyth to Falkirk,13,20.8,2.5
1209,-3.8964124,55.9951243,4,Kilsyth to Falkirk,13,20.8,2.5
1210,-3.8949318,55.9958563,4,Kilsyth to Falkirk,13,20.8,2.5
1211,-3.8930542,55.9968344,4,Kilsyth to Falkirk,13,20.8,2.5
1212,-3.8920994,55.9972903,4,Kilsyth to Falkirk,13,20.8,2.5
1213,-3.8890674,55.9983439,4,Kilsyth to Falkirk,13,20.8,2.5
1214,-3.8877566,55.9989403,4,Kilsyth to Falkirk,13,20.8,2.5
1215,-3.8872392,55.9993492,4,Kilsyth to Falkirk,13,20.8,2.5
1216,-3.8874305,55.9994399,4,Kilsyth to Falkirk,13,20.8,2.5
1217,-3.8876096,55.999567,4,Kilsyth to Falkirk,13,20.8,2.5
1218,-3.8877336,55.9997363,4,Kilsyth to Falkirk,13,20.8,2.5
1219,-3.8877732,55.9999332,4,Kilsyth to Falkirk,13,20.8,2.5
1220,-3.8876398,56.0001284,4,Kilsyth to Falkirk,13,20.8,2.5
1221,-3.8873843,56.0003644,4,Kilsyth to Falkirk,13,20.8,2.5
1222,-3.8872678,56.0002387,4,Kilsyth to Falkirk,13,20.8,2.5
1223,-3.8870835,56.0000516,4,Kilsyth to Falkirk,13,20.8,2.5
1224,-3.8870118,56.0000001,4,Kilsyth to Falkirk,13,20.8,2.5
1225,-3.8860242,55.999704,4,Kilsyth to Falkirk,13,20.8,2.5
1226,-3.885928,55.9996964,4,Kilsyth to Falkirk,13,20.8,2.5
1227,-3.8857719,55.9997093,4,Kilsyth to Falkirk,13,20.8,2.5
1228,-3.8855314,55.999755,4,Kilsyth to Falkirk,13,20.8,2.5
1229,-3.8850761,55.9998208,4,Kilsyth to Falkirk,13,20.8,2.5
1230,-3.8845005,55.9998362,4,Kilsyth to Falkirk,13,20.8,2.5
1231,-3.8833829,55.9999503,4,Kilsyth to Falkirk,13,20.8,2.5
1232,-3.8823944,56.0000419,4,Kilsyth to Falkirk,13,20.8,2.5
1233,-3.8814839,56.0001963,4,Kilsyth to Falkirk,13,20.8,2.5
1234,-3.8804647,56.0003643,4,Kilsyth to Falkirk,13,20.8,2.5
1235,-3.8800034,56.0003583,4,Kilsyth to Falkirk,13,20.8,2.5
